customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST05076,Male,0,No,No,4,No,No,DSL,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,70.25,5954.89,No
CUST05077,Female,1,No,Yes,17,No,No,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,No,Electronic check,35.06,4171.96,No
CUST05078,Female,1,Yes,Yes,69,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,55.69,7468.0,No
CUST05079,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,Two year,No,Mailed check,65.0,180.99,Yes
CUST05080,Female,0,Yes,No,49,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,95.39,8718.54,Yes
CUST05081,Female,1,Yes,Yes,55,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),101.27,3446.62,No
CUST05082,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),94.15,5401.72,Yes
CUST05083,Male,1,No,Yes,23,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),67.66,405.5,No
CUST05084,Male,0,No,Yes,12,No,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,86.37,6409.21,No
CUST05085,Female,0,No,No,11,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),49.55,4938.94,Yes
CUST05086,Male,0,No,Yes,29,No,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),118.78,8647.25,No
CUST05087,Female,1,No,Yes,62,No,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,36.82,3860.52,No
CUST05088,Male,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.36,6524.67,Yes
CUST05089,Female,1,No,Yes,48,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,No,Bank transfer (automatic),35.49,760.63,Yes
CUST05090,Male,0,No,Yes,66,No,Yes,No,No internet service,No,No internet service,No,No,Yes,One year,Yes,Mailed check,48.09,674.33,Yes
CUST05091,Male,1,No,Yes,48,No,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,94.88,8546.17,No
CUST05092,Female,1,No,Yes,59,Yes,No phone service,No,No,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),92.91,2354.41,No
CUST05093,Female,0,No,No,71,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,32.45,8220.32,No
CUST05094,Female,1,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,87.85,879.85,No
CUST05095,Female,1,No,No,3,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),40.38,5775.88,No
CUST05096,Female,1,No,Yes,32,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,117.3,5009.1,No
CUST05097,Female,1,No,No,8,No,No,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.31,8698.99,Yes
CUST05098,Male,0,No,No,30,No,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,3695.72,No
CUST05099,Female,0,No,Yes,15,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,40.85,530.82,Yes
CUST05100,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.96,4319.3,Yes
CUST05101,Male,1,Yes,No,38,No,No phone service,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,44.71,7435.25,No
CUST05102,Female,1,No,Yes,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.71,566.94,No
CUST05103,Male,0,Yes,No,30,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,40.56,422.13,No
CUST05104,Female,0,Yes,Yes,46,No,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,61.28,7413.59,No
CUST05105,Female,1,No,No,64,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,37.33,7433.38,No
CUST05106,Male,0,No,No,26,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),86.69,1879.81,No
CUST05107,Male,0,No,No,67,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,76.87,5951.54,No
CUST05108,Female,1,Yes,No,36,No,No phone service,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),82.87,672.02,No
CUST05109,Female,0,No,Yes,31,No,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),116.74,6913.93,Yes
CUST05110,Male,1,No,Yes,40,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,59.93,2816.25,No
CUST05111,Male,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,No,Credit card (automatic),41.55,2151.56,No
CUST05112,Male,1,Yes,Yes,42,No,No,No,No internet service,Yes,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),119.88,6131.03,No
CUST05113,Male,1,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,25.81,8212.87,No
CUST05114,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,101.03,469.39,No
CUST05115,Female,1,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,36.22,1379.26,No
CUST05116,Female,1,No,No,61,No,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.48,2375.99,Yes
CUST05117,Female,0,Yes,Yes,40,No,No phone service,No,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,67.38,8357.39,No
CUST05118,Male,0,No,Yes,3,No,Yes,DSL,No,No internet service,No,Yes,No internet service,No,One year,Yes,Mailed check,103.9,7906.72,No
CUST05119,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,93.11,8173.83,Yes
CUST05120,Female,1,No,Yes,31,No,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),37.23,3467.51,No
CUST05121,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,86.52,2161.51,No
CUST05122,Female,1,Yes,Yes,64,No,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),41.71,1805.78,No
CUST05123,Female,1,Yes,No,3,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,36.93,7949.38,No
CUST05124,Female,0,Yes,No,35,No,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,28.41,2157.88,No
CUST05125,Female,1,Yes,Yes,15,No,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,31.37,4824.47,Yes
CUST05126,Female,0,Yes,No,21,No,No phone service,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,90.39,3052.48,No
CUST05127,Female,1,No,No,62,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),119.21,4540.53,No
CUST05128,Female,1,No,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.58,3177.33,No
CUST05129,Male,0,Yes,No,4,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),90.85,2707.24,Yes
CUST05130,Female,1,No,Yes,13,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),98.27,3903.17,Yes
CUST05131,Male,0,No,Yes,51,No,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,108.9,3063.04,Yes
CUST05132,Male,1,Yes,No,48,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Electronic check,46.77,7573.25,No
CUST05133,Female,0,No,No,39,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),80.45,5267.84,No
CUST05134,Female,1,No,No,67,No,No phone service,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,41.66,1667.89,No
CUST05135,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),72.56,2199.92,No
CUST05136,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,40.87,576.63,Yes
CUST05137,Female,1,No,No,25,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),26.4,2767.23,No
CUST05138,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,28.83,6058.71,Yes
CUST05139,Female,1,No,Yes,1,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,117.63,1728.33,No
CUST05140,Female,1,Yes,Yes,48,No,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Bank transfer (automatic),20.6,982.9,Yes
CUST05141,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,89.02,2957.04,No
CUST05142,Male,0,Yes,No,10,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),108.73,5551.45,Yes
CUST05143,Male,0,Yes,No,30,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),59.37,4307.74,No
CUST05144,Female,0,No,No,35,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Credit card (automatic),90.81,3056.49,No
CUST05145,Male,0,Yes,Yes,19,No,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),54.89,7958.27,No
CUST05146,Male,1,Yes,Yes,53,No,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,72.9,4270.16,No
CUST05147,Male,0,No,Yes,34,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),113.57,4149.92,Yes
CUST05148,Male,1,No,No,32,No,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,24.23,381.75,No
CUST05149,Male,0,No,Yes,6,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.72,5790.15,No
CUST05150,Male,0,No,Yes,13,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,30.6,4188.17,No
CUST05151,Male,0,Yes,No,64,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,69.59,1391.19,Yes
CUST05152,Female,1,No,Yes,7,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.05,2269.28,Yes
CUST05153,Male,0,Yes,Yes,45,No,No,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),117.66,1901.04,No
CUST05154,Male,1,No,Yes,45,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),35.54,1186.67,No
CUST05155,Male,1,Yes,No,65,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),24.39,3976.32,No
CUST05156,Male,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,33.83,3333.25,No
CUST05157,Male,0,Yes,No,47,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),116.88,3305.1,No
CUST05158,Male,1,Yes,No,46,No,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),52.01,2338.6,No
CUST05159,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),46.72,3984.2,No
CUST05160,Male,1,Yes,Yes,61,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.51,4972.95,Yes
CUST05161,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,Yes,Mailed check,32.07,5542.37,No
CUST05162,Male,1,Yes,No,23,No,No,No,Yes,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,54.91,2056.45,Yes
CUST05163,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,Yes,Mailed check,34.48,6577.81,Yes
CUST05164,Male,0,No,No,63,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,117.43,340.56,Yes
CUST05165,Male,0,Yes,No,22,No,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,48.51,6778.92,No
CUST05166,Female,1,Yes,Yes,71,No,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),46.92,2618.41,No
CUST05167,Female,1,No,No,33,No,No phone service,DSL,No,No internet service,No,No,No internet service,No,Two year,Yes,Electronic check,83.44,3393.01,No
CUST05168,Female,0,No,Yes,44,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,21.66,5268.33,No
CUST05169,Female,1,No,No,7,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,85.35,5533.02,No
CUST05170,Female,1,Yes,Yes,2,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.39,3848.28,No
CUST05171,Female,1,Yes,No,17,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Two year,No,Electronic check,38.41,8447.3,No
CUST05172,Female,1,No,Yes,65,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.63,7739.1,No
CUST05173,Female,1,Yes,Yes,58,No,Yes,No,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),119.9,2102.83,Yes
CUST05174,Female,1,No,No,30,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),103.88,5341.3,No
CUST05175,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,117.42,6516.77,No
CUST05176,Female,0,No,Yes,35,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,112.61,2030.8,Yes
CUST05177,Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,102.04,264.21,Yes
CUST05178,Female,1,No,Yes,71,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),53.47,8782.88,No
CUST05179,Female,0,Yes,No,28,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.99,8629.3,No
CUST05180,Female,0,No,No,25,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,59.15,2951.09,No
CUST05181,Female,0,Yes,No,61,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Electronic check,62.95,2228.12,No
CUST05182,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),107.34,1476.07,No
CUST05183,Female,1,Yes,Yes,54,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,40.52,6215.6,Yes
CUST05184,Male,1,No,No,67,No,No,No,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.66,6822.1,Yes
CUST05185,Female,1,Yes,No,51,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,113.05,3841.58,No
CUST05186,Female,1,Yes,No,58,No,No phone service,Fiber optic,No,No,No,No internet service,No,No internet service,One year,No,Credit card (automatic),89.96,2261.0,Yes
CUST05187,Male,0,Yes,No,34,No,No,No,No internet service,Yes,No,No internet service,Yes,No,Two year,No,Mailed check,26.49,4093.64,Yes
CUST05188,Female,1,No,No,59,No,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,One year,No,Credit card (automatic),32.16,4695.6,No
CUST05189,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,77.95,4936.29,Yes
CUST05190,Male,1,No,No,56,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),99.88,4045.97,No
CUST05191,Male,0,Yes,Yes,37,No,No phone service,Fiber optic,No,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,99.28,133.23,No
CUST05192,Female,1,No,No,64,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),62.49,4298.82,Yes
CUST05193,Female,1,No,No,19,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),45.85,3190.72,No
CUST05194,Female,1,Yes,No,53,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.77,5053.4,No
CUST05195,Male,1,No,No,71,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),114.41,717.47,No
CUST05196,Male,1,No,Yes,63,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,64.41,7924.78,Yes
CUST05197,Female,1,Yes,Yes,62,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.73,7891.43,Yes
